step,best_idx,offset,steer,free_ahead,speed
3278,544,0.0074,0.0026,3.8762,2.8000
3279,539,-0.0019,-0.0006,10.2163,4.0000
3280,546,0.0111,0.0039,3.8882,2.8000
3281,539,-0.0019,-0.0006,10.1494,4.0000
3282,546,0.0111,0.0039,3.9002,2.8000
3283,539,-0.0019,-0.0006,10.1167,4.0000
3284,544,0.0074,0.0026,3.9122,2.8000
3285,539,-0.0019,-0.0006,10.0545,4.0000
3286,544,0.0074,0.0026,3.9241,2.8000
3287,539,-0.0019,-0.0006,10.0492,4.0000
3288,544,0.0074,0.0026,3.9361,2.8000
3289,539,-0.0019,-0.0006,10.0274,4.0000
3290,544,0.0074,0.0026,3.9481,2.8000
3291,539,-0.0019,-0.0006,9.9834,4.0000
3292,545,0.0093,0.0032,3.9601,2.8000
3293,539,-0.0019,-0.0006,9.9449,4.0000
3294,544,0.0074,0.0026,3.9721,2.8000
3295,538,-0.0037,-0.0013,9.9063,4.0000
3296,544,0.0074,0.0026,3.9841,2.8000
3297,539,-0.0019,-0.0006,9.8534,4.0000
3298,545,0.0093,0.0032,3.9961,2.8000
3299,539,-0.0019,-0.0006,9.7862,4.0000
3300,545,0.0093,0.0032,4.0081,2.8000
3301,539,-0.0019,-0.0006,9.7873,4.0000
3302,545,0.0093,0.0032,4.0201,2.8000
3303,539,-0.0019,-0.0006,9.6876,4.0000
3304,546,0.0111,0.0039,4.0321,2.8000
3305,539,-0.0019,-0.0006,9.6624,4.0000
3306,545,0.0093,0.0032,4.0441,2.8000
3307,539,-0.0019,-0.0006,9.6493,4.0000
3308,545,0.0093,0.0032,4.0561,2.8000
3309,539,-0.0019,-0.0006,9.6166,4.0000
3310,546,0.0111,0.0039,4.0682,2.8000
3311,541,0.0019,0.0006,9.5837,4.0000
3312,545,0.0093,0.0032,4.0802,2.8000
3313,539,-0.0019,-0.0006,9.5541,4.0000
3314,546,0.0111,0.0039,4.0922,2.8000
3315,539,-0.0019,-0.0006,9.5029,4.0000
3316,546,0.0111,0.0039,4.1042,2.8000
3317,539,-0.0019,-0.0006,9.4654,4.0000
3318,546,0.0111,0.0039,4.1162,2.8000
3319,539,-0.0019,-0.0006,9.4114,4.0000
3320,545,0.0093,0.0032,4.1282,2.8000
3321,539,-0.0019,-0.0006,9.3959,4.0000
3322,545,0.0093,0.0032,4.1402,2.8000
3323,540,0.0000,0.0000,9.3382,4.0000
3324,546,0.0111,0.0039,4.1522,2.8000
3325,540,0.0000,0.0000,9.3621,4.0000
3326,546,0.0111,0.0039,4.1642,2.8000
3327,539,-0.0019,-0.0006,9.2748,4.0000
3328,546,0.0111,0.0039,4.1762,2.8000
3329,539,-0.0019,-0.0006,9.2128,4.0000
3330,547,0.0130,0.0045,4.1882,2.8000
3331,539,-0.0019,-0.0006,9.1791,4.0000
3332,545,0.0093,0.0032,4.2002,2.8000
3333,539,-0.0019,-0.0006,9.1558,4.0000
3334,546,0.0111,0.0039,4.2123,2.8000
3335,539,-0.0019,-0.0006,9.1080,4.0000
3336,546,0.0111,0.0039,4.2243,2.8000
3337,539,-0.0019,-0.0006,9.0805,4.0000
3338,546,0.0111,0.0039,4.2363,2.8000
3339,540,0.0000,0.0000,9.0837,4.0000
3340,545,0.0093,0.0032,4.2483,2.8000
3341,540,0.0000,0.0000,8.9906,4.0000
3342,546,0.0111,0.0039,4.2603,2.8000
3343,540,0.0000,0.0000,9.0028,4.0000
3344,546,0.0111,0.0039,4.2723,2.8000
3345,540,0.0000,0.0000,8.9171,4.0000
3346,546,0.0111,0.0039,4.2843,2.8000
3347,540,0.0000,0.0000,8.8743,4.0000
3348,546,0.0111,0.0039,4.2963,2.8000
3349,540,0.0000,0.0000,8.8329,4.0000
3350,546,0.0111,0.0039,4.3083,2.8000
3351,540,0.0000,0.0000,8.7914,4.0000
3352,546,0.0111,0.0039,4.3203,2.8000
3353,540,0.0000,0.0000,8.7869,4.0000
3354,544,0.0074,0.0026,4.3323,2.8000
3355,540,0.0000,0.0000,8.7005,4.0000
3356,544,0.0074,0.0026,4.3443,2.8000
3357,540,0.0000,0.0000,8.7138,4.0000
3358,545,0.0093,0.0032,4.3563,2.8000
3359,541,0.0019,0.0006,8.6266,4.0000
3360,545,0.0093,0.0032,4.3683,2.8000
3361,540,0.0000,0.0000,8.5836,4.0000
3362,544,0.0074,0.0026,4.3803,2.8000
3363,539,-0.0019,-0.0006,8.5338,4.0000
3364,546,0.0111,0.0039,4.3924,2.8000
3365,540,0.0000,0.0000,8.4932,4.0000
3366,544,0.0074,0.0026,4.4044,2.8000
3367,540,0.0000,0.0000,8.5110,4.0000
3368,544,0.0074,0.0026,4.4164,2.8000
3369,539,-0.0019,-0.0006,8.4188,4.0000
3370,544,0.0074,0.0026,4.4284,2.8000
3371,540,0.0000,0.0000,8.3699,4.0000
3372,544,0.0074,0.0026,4.4404,2.8000
3373,540,0.0000,0.0000,8.3698,4.0000
3374,545,0.0093,0.0032,4.4524,2.8000
3375,540,0.0000,0.0000,8.3095,4.0000
3376,544,0.0074,0.0026,4.4644,2.8000
3377,541,0.0019,0.0006,8.2688,4.0000
3378,545,0.0093,0.0032,4.4764,2.8000
3379,540,0.0000,0.0000,8.2559,4.0000
3380,544,0.0074,0.0026,4.4884,2.8000
3381,541,0.0019,0.0006,8.1719,4.0000
3382,544,0.0074,0.0026,4.5004,2.8000
3383,540,0.0000,0.0000,8.1885,4.0000
3384,544,0.0074,0.0026,4.5124,2.8000
3385,540,0.0000,0.0000,8.1392,4.0000
3386,544,0.0074,0.0026,4.5244,2.8000
3387,539,-0.0019,-0.0006,8.0590,4.0000
3388,545,0.0093,0.0032,4.5364,2.8000
3389,540,0.0000,0.0000,8.0802,4.0000
3390,544,0.0074,0.0026,4.5484,2.8000
3391,540,0.0000,0.0000,8.0335,4.0000
3392,544,0.0074,0.0026,4.5604,2.8000
3393,541,0.0019,0.0006,7.9247,4.0000
3394,545,0.0093,0.0032,4.5724,2.8000
3395,540,0.0000,0.0000,7.9485,4.0000
3396,545,0.0093,0.0032,4.5844,2.8000
3397,540,0.0000,0.0000,7.9230,4.0000
3398,545,0.0093,0.0032,4.5965,2.8000
3399,541,0.0019,0.0006,7.8259,4.0000
3400,545,0.0093,0.0032,4.6085,2.8000
3401,540,0.0000,0.0000,7.8262,4.0000
3402,545,0.0093,0.0032,4.6205,2.8000
3403,541,0.0019,0.0006,7.7432,4.0000
3404,545,0.0093,0.0032,4.6325,2.8000
3405,540,0.0000,0.0000,7.7437,4.0000
3406,544,0.0074,0.0026,4.6445,2.8000
3407,541,0.0019,0.0006,7.6624,4.0000
3408,545,0.0093,0.0032,4.6565,2.8000
3409,540,0.0000,0.0000,7.6605,4.0000
3410,544,0.0074,0.0026,4.6685,2.8000
3411,541,0.0019,0.0006,7.5997,4.0000
3412,544,0.0074,0.0026,4.6805,2.8000
3413,540,0.0000,0.0000,7.5329,4.0000
3414,543,0.0056,0.0019,4.6925,2.8000
3415,542,0.0037,0.0013,7.5103,4.0000
3416,544,0.0074,0.0026,4.7045,2.8000
3417,540,0.0000,0.0000,7.5143,4.0000
3418,545,0.0093,0.0032,4.7165,2.8000
3419,541,0.0019,0.0006,7.3810,4.0000
3420,544,0.0074,0.0026,4.7285,2.8000
3421,541,0.0019,0.0006,7.4197,4.0000
3422,544,0.0074,0.0026,4.7405,2.8000
3423,540,0.0000,0.0000,7.3954,4.0000
3424,545,0.0093,0.0032,4.7525,2.8000
3425,542,0.0037,0.0013,7.3141,4.0000
3426,544,0.0074,0.0026,4.7645,2.8000
3427,541,0.0019,0.0006,7.2764,4.0000
3428,544,0.0074,0.0026,4.7765,2.8000
3429,541,0.0019,0.0006,7.2484,4.0000
3430,544,0.0074,0.0026,4.7886,2.8000
3431,541,0.0019,0.0006,7.2078,4.0000
3432,543,0.0056,0.0019,4.8006,2.8000
3433,541,0.0019,0.0006,7.1300,4.0000
3434,544,0.0074,0.0026,4.8126,2.8000
3435,541,0.0019,0.0006,7.1065,4.0000
3436,543,0.0056,0.0019,4.8246,2.8000
3437,541,0.0019,0.0006,7.0642,4.0000
3438,544,0.0074,0.0026,4.8366,2.8000
3439,542,0.0037,0.0013,6.9962,4.0000
3440,543,0.0056,0.0019,4.8486,2.8000
3441,542,0.0037,0.0013,6.9775,4.0000
3442,544,0.0074,0.0026,4.8606,2.8000
3443,541,0.0019,0.0006,6.9171,4.0000
3444,544,0.0074,0.0026,4.8726,2.8000
3445,540,0.0000,0.0000,6.9184,4.0000
3446,544,0.0074,0.0026,4.8846,2.8000
3447,542,0.0037,0.0013,6.8838,4.0000
3448,546,0.0111,0.0039,4.8966,2.8000
3449,542,0.0037,0.0013,6.8539,4.0000
3450,544,0.0074,0.0026,4.9086,2.8000
3451,540,0.0000,0.0000,6.8319,4.0000
3452,542,0.0037,0.0013,4.9206,2.8000
3453,542,0.0037,0.0013,6.7275,4.0000
3454,542,0.0037,0.0013,4.9326,2.8000
3455,542,0.0037,0.0013,6.6893,4.0000
3456,543,0.0056,0.0019,4.9446,2.8000
3457,541,0.0019,0.0006,6.6489,4.0000
3458,543,0.0056,0.0019,4.9567,2.8000
3459,540,0.0000,0.0000,6.6889,4.0000
3460,543,0.0056,0.0019,4.9687,2.8000
3461,542,0.0037,0.0013,6.5973,4.0000
3462,544,0.0074,0.0026,4.9807,2.8000
3463,542,0.0037,0.0013,6.5438,4.0000
3464,543,0.0056,0.0019,4.9927,2.8000
3465,540,0.0000,0.0000,6.5132,4.0000
3466,544,0.0074,0.0026,5.0047,2.8000
3467,540,0.0000,0.0000,6.4867,4.0000
3468,544,0.0074,0.0026,5.0167,2.8000
3469,540,0.0000,0.0000,6.4428,4.0000
3470,544,0.0074,0.0026,5.0287,2.8000
3471,542,0.0037,0.0013,6.3778,4.0000
3472,544,0.0074,0.0026,5.0407,2.8000
3473,541,0.0019,0.0006,6.3195,4.0000
3474,544,0.0074,0.0026,5.0127,2.8000
3475,543,0.0056,0.0019,4.9847,2.8000
3476,541,0.0019,0.0006,6.3187,4.0000
3477,542,0.0037,0.0013,4.9570,2.8000
3478,541,0.0019,0.0006,6.3164,4.0000
3479,542,0.0037,0.0013,4.9299,2.8000
3480,541,0.0019,0.0006,6.3396,4.0000
3481,543,0.0056,0.0019,4.9038,2.8000
3482,541,0.0019,0.0006,6.3202,4.0000
3483,543,0.0056,0.0019,4.8787,2.8000
3484,541,0.0019,0.0006,6.3360,4.0000
3485,542,0.0037,0.0013,4.8545,2.8000
3486,542,0.0037,0.0013,6.3502,4.0000
3487,542,0.0037,0.0013,4.8313,2.8000
3488,540,0.0000,0.0000,6.3797,4.0000
3489,545,0.0093,0.0032,4.8090,2.8000
3490,542,0.0037,0.0013,6.3204,4.0000
3491,543,0.0056,0.0019,4.7876,2.8000
3492,542,0.0037,0.0013,6.3513,4.0000
3493,541,0.0019,0.0006,4.7672,2.8000
3494,542,0.0037,0.0013,6.3377,4.0000
3495,543,0.0056,0.0019,4.7478,2.8000
3496,543,0.0056,0.0019,6.2908,4.0000
3497,542,0.0037,0.0013,4.7293,2.8000
3498,542,0.0037,0.0013,6.3046,4.0000
3499,543,0.0056,0.0019,4.7118,2.8000
3500,542,0.0037,0.0013,6.3051,4.0000
3501,543,0.0056,0.0019,4.6952,2.8000
3502,542,0.0037,0.0013,6.2969,4.0000
3503,543,0.0056,0.0019,4.6796,2.8000
3504,541,0.0019,0.0006,6.2757,4.0000
3505,543,0.0056,0.0019,4.6649,2.8000
3506,542,0.0037,0.0013,6.2655,4.0000
3507,543,0.0056,0.0019,4.6512,2.8000
3508,542,0.0037,0.0013,6.2555,4.0000
3509,542,0.0037,0.0013,4.6384,2.8000
3510,542,0.0037,0.0013,6.2299,4.0000
3511,542,0.0037,0.0013,4.6104,2.8000
3512,542,0.0037,0.0013,4.5824,2.8000
3513,542,0.0037,0.0013,6.2208,4.0000
3514,541,0.0019,0.0006,4.5546,2.8000
3515,542,0.0037,0.0013,6.2569,4.0000
3516,542,0.0037,0.0013,4.5276,2.8000
3517,542,0.0037,0.0013,6.2333,4.0000
3518,541,0.0019,0.0006,4.5015,2.8000
3519,542,0.0037,0.0013,6.1915,4.0000
3520,543,0.0056,0.0019,4.4763,2.8000
3521,542,0.0037,0.0013,6.1907,4.0000
3522,541,0.0019,0.0006,4.4522,2.8000
3523,542,0.0037,0.0013,6.2240,4.0000
3524,543,0.0056,0.0019,4.4289,2.8000
3525,542,0.0037,0.0013,6.2195,4.0000
3526,542,0.0037,0.0013,4.4066,2.8000
3527,542,0.0037,0.0013,6.1785,4.0000
3528,541,0.0019,0.0006,4.3853,2.8000
3529,542,0.0037,0.0013,6.1899,4.0000
3530,541,0.0019,0.0006,4.3649,2.8000
3531,542,0.0037,0.0013,6.2064,4.0000
3532,542,0.0037,0.0013,4.3455,2.8000
3533,542,0.0037,0.0013,6.1719,4.0000
3534,542,0.0037,0.0013,4.3270,2.8000
3535,540,0.0000,0.0000,6.2213,4.0000
3536,541,0.0019,0.0006,4.2990,2.8000
3537,541,0.0019,0.0006,4.2710,2.8000
3538,542,0.0037,0.0013,6.2129,4.0000
3539,541,0.0019,0.0006,4.2433,2.8000
3540,542,0.0037,0.0013,6.1449,4.0000
3541,542,0.0037,0.0013,4.2162,2.8000
3542,542,0.0037,0.0013,6.1706,4.0000
3543,542,0.0037,0.0013,10.5141,4.0000
3544,542,0.0037,0.0013,6.1857,4.0000
3545,540,0.0000,0.0000,10.4998,4.0000
3546,542,0.0037,0.0013,6.1833,4.0000
3547,543,0.0056,0.0019,10.4414,4.0000
3548,542,0.0037,0.0013,6.1692,4.0000
3549,543,0.0056,0.0019,10.4164,4.0000
3550,542,0.0037,0.0013,6.1230,4.0000
3551,543,0.0056,0.0019,10.3975,4.0000
3552,542,0.0037,0.0013,6.1374,4.0000
3553,541,0.0019,0.0006,10.3544,4.0000
3554,542,0.0037,0.0013,6.1736,4.0000
3555,540,0.0000,0.0000,10.3448,4.0000
3556,542,0.0037,0.0013,6.1595,4.0000
3557,540,0.0000,0.0000,10.3059,4.0000
3558,542,0.0037,0.0013,6.1073,4.0000
3559,540,0.0000,0.0000,10.2814,4.0000
3560,542,0.0037,0.0013,6.1258,4.0000
3561,541,0.0019,0.0006,10.2635,4.0000
3562,541,0.0019,0.0006,10.1844,4.0000
3563,542,0.0037,0.0013,6.1307,4.0000
3564,540,0.0000,0.0000,10.1993,4.0000
3565,542,0.0037,0.0013,6.1438,4.0000
3566,542,0.0037,0.0013,10.1394,4.0000
3567,542,0.0037,0.0013,6.1293,4.0000
3568,542,0.0037,0.0013,10.1191,4.0000
3569,542,0.0037,0.0013,6.1441,4.0000
3570,541,0.0019,0.0006,10.0910,4.0000
3571,542,0.0037,0.0013,6.1139,4.0000
3572,543,0.0056,0.0019,10.0468,4.0000
3573,540,0.0000,0.0000,6.1090,4.0000
3574,540,0.0000,0.0000,10.0439,4.0000
3575,542,0.0037,0.0013,6.1163,4.0000
3576,540,0.0000,0.0000,10.0022,4.0000
3577,542,0.0037,0.0013,6.0787,4.0000
3578,540,0.0000,0.0000,9.9767,4.0000
3579,540,0.0000,0.0000,6.1207,4.0000
3580,541,0.0019,0.0006,9.9189,4.0000
3581,542,0.0037,0.0013,9.8754,4.0000
3582,542,0.0037,0.0013,6.0972,4.0000
3583,540,0.0000,0.0000,9.8685,4.0000
3584,542,0.0037,0.0013,6.1139,4.0000
3585,542,0.0037,0.0013,9.8197,4.0000
3586,542,0.0037,0.0013,6.1027,4.0000
3587,541,0.0019,0.0006,9.7829,4.0000
3588,542,0.0037,0.0013,6.1013,4.0000
3589,541,0.0019,0.0006,9.7698,4.0000
3590,542,0.0037,0.0013,9.7210,4.0000
3591,542,0.0037,0.0013,6.1041,4.0000
3592,541,0.0019,0.0006,9.6680,4.0000
3593,542,0.0037,0.0013,6.1121,4.0000
3594,541,0.0019,0.0006,9.6557,4.0000
3595,542,0.0037,0.0013,9.5854,4.0000
3596,542,0.0037,0.0013,6.1017,4.0000
3597,541,0.0019,0.0006,9.5687,4.0000
3598,542,0.0037,0.0013,6.1045,4.0000
3599,539,-0.0019,-0.0006,9.5356,4.0000
3600,542,0.0037,0.0013,6.1090,4.0000
3601,542,0.0037,0.0013,9.4761,4.0000
3602,542,0.0037,0.0013,9.4676,4.0000
3603,542,0.0037,0.0013,6.1013,4.0000
3604,542,0.0037,0.0013,9.4156,4.0000
3605,542,0.0037,0.0013,9.4058,4.0000
3606,542,0.0037,0.0013,6.1148,4.0000
3607,542,0.0037,0.0013,9.3751,4.0000
3608,542,0.0037,0.0013,6.1188,4.0000
3609,542,0.0037,0.0013,9.3083,4.0000
3610,540,0.0000,0.0000,9.3037,4.0000
3611,542,0.0037,0.0013,6.1190,4.0000
3612,539,-0.0019,-0.0006,9.2407,4.0000
3613,542,0.0037,0.0013,6.1034,4.0000
3614,542,0.0037,0.0013,9.1985,4.0000
3615,542,0.0037,0.0013,6.0872,4.0000
3616,542,0.0037,0.0013,9.1560,4.0000
3617,542,0.0037,0.0013,9.1612,4.0000
3618,542,0.0037,0.0013,6.1274,4.0000
3619,540,0.0000,0.0000,9.1170,4.0000
3620,542,0.0037,0.0013,6.1087,4.0000
3621,540,0.0000,0.0000,9.0519,4.0000
3622,540,0.0000,0.0000,9.0460,4.0000
3623,542,0.0037,0.0013,6.1076,4.0000
3624,542,0.0037,0.0013,8.9781,4.0000
3625,542,0.0037,0.0013,6.1022,4.0000
3626,539,-0.0019,-0.0006,8.9397,4.0000
3627,542,0.0037,0.0013,6.0594,4.0000
3628,540,0.0000,0.0000,8.9250,4.0000
3629,539,-0.0019,-0.0006,8.8782,4.0000
3630,542,0.0037,0.0013,6.0790,4.0000
3631,539,-0.0019,-0.0006,8.8353,4.0000
3632,542,0.0037,0.0013,6.0747,4.0000
3633,540,0.0000,0.0000,8.7995,4.0000
3634,540,0.0000,0.0000,8.7646,4.0000
3635,542,0.0037,0.0013,6.0746,4.0000
3636,540,0.0000,0.0000,8.7543,4.0000
3637,542,0.0037,0.0013,6.0898,4.0000
3638,539,-0.0019,-0.0006,8.6785,4.0000
3639,542,0.0037,0.0013,6.0658,4.0000
3640,540,0.0000,0.0000,8.6437,4.0000
3641,541,0.0019,0.0006,6.0618,4.0000
3642,540,0.0000,0.0000,8.6285,4.0000
3643,538,-0.0037,-0.0013,8.5855,4.0000
3644,541,0.0019,0.0006,6.0775,4.0000
3645,538,-0.0037,-0.0013,8.5276,4.0000
3646,541,0.0019,0.0006,6.0779,4.0000
3647,538,-0.0037,-0.0013,8.5008,4.0000
3648,541,0.0019,0.0006,6.0668,4.0000
3649,538,-0.0037,-0.0013,8.4562,4.0000
3650,541,0.0019,0.0006,6.0777,4.0000
3651,538,-0.0037,-0.0013,8.4338,4.0000
3652,541,0.0019,0.0006,6.0847,4.0000
3653,541,0.0019,0.0006,8.3783,4.0000
3654,538,-0.0037,-0.0013,8.3607,4.0000
3655,541,0.0019,0.0006,6.0815,4.0000
3656,538,-0.0037,-0.0013,8.3044,4.0000
3657,541,0.0019,0.0006,6.0744,4.0000
3658,538,-0.0037,-0.0013,8.2676,4.0000
3659,540,0.0000,0.0000,8.2538,4.0000
3660,541,0.0019,0.0006,6.0964,4.0000
3661,541,0.0019,0.0006,8.1997,4.0000
3662,541,0.0019,0.0006,6.0847,4.0000
3663,538,-0.0037,-0.0013,8.1306,4.0000
3664,542,0.0037,0.0013,6.0680,4.0000
3665,539,-0.0019,-0.0006,8.1185,4.0000
3666,538,-0.0037,-0.0013,8.0650,4.0000
3667,542,0.0037,0.0013,6.0704,4.0000
3668,539,-0.0019,-0.0006,8.0315,4.0000
3669,540,0.0000,0.0000,8.0225,4.0000
3670,542,0.0037,0.0013,6.0990,4.0000
3671,539,-0.0019,-0.0006,7.9639,4.0000
3672,542,0.0037,0.0013,6.0801,4.0000
3673,537,-0.0056,-0.0019,7.8497,4.0000
3674,542,0.0037,0.0013,6.0587,4.0000
3675,538,-0.0037,-0.0013,7.8616,4.0000
3676,541,0.0019,0.0006,6.0639,4.0000
3677,540,0.0000,0.0000,7.8516,4.0000
3678,540,0.0000,0.0000,6.1101,4.0000
3679,537,-0.0056,-0.0019,7.7830,4.0000
3680,542,0.0037,0.0013,6.0259,4.0000
3681,537,-0.0056,-0.0019,7.7404,4.0000
3682,542,0.0037,0.0013,6.0646,4.0000
3683,537,-0.0056,-0.0019,7.7040,4.0000
3684,537,-0.0056,-0.0019,7.6439,4.0000
3685,542,0.0037,0.0013,6.0579,4.0000
3686,537,-0.0056,-0.0019,7.6252,4.0000
3687,542,0.0037,0.0013,6.0752,4.0000
3688,538,-0.0037,-0.0013,7.5707,4.0000
3689,542,0.0037,0.0013,6.0757,4.0000
3690,537,-0.0056,-0.0019,7.5411,4.0000
3691,542,0.0037,0.0013,6.0750,4.0000
3692,537,-0.0056,-0.0019,7.4876,4.0000
3693,540,0.0000,0.0000,6.0629,4.0000
3694,537,-0.0056,-0.0019,7.4566,4.0000
3695,542,0.0037,0.0013,6.0307,4.0000
3696,537,-0.0056,-0.0019,7.3890,4.0000
3697,536,-0.0074,-0.0026,7.3681,4.0000
3698,542,0.0037,0.0013,6.0218,4.0000
3699,536,-0.0074,-0.0026,7.3461,4.0000
3700,542,0.0037,0.0013,6.0342,4.0000
3701,536,-0.0074,-0.0026,7.3045,4.0000
3702,540,0.0000,0.0000,6.0571,4.0000
3703,536,-0.0074,-0.0026,7.2670,4.0000
3704,542,0.0037,0.0013,6.0539,4.0000
3705,536,-0.0074,-0.0026,7.2392,4.0000
3706,536,-0.0074,-0.0026,7.2024,4.0000
3707,542,0.0037,0.0013,6.0518,4.0000
3708,537,-0.0056,-0.0019,7.1694,4.0000
3709,537,-0.0056,-0.0019,7.0900,4.0000
3710,542,0.0037,0.0013,6.0508,4.0000
3711,536,-0.0074,-0.0026,7.0620,4.0000
3712,542,0.0037,0.0013,6.0529,4.0000
3713,537,-0.0056,-0.0019,7.0057,4.0000
3714,542,0.0037,0.0013,6.0484,4.0000
3715,537,-0.0056,-0.0019,6.9848,4.0000
3716,539,-0.0019,-0.0006,6.9424,4.0000
3717,542,0.0037,0.0013,6.0614,4.0000
3718,537,-0.0056,-0.0019,6.9097,4.0000
3719,542,0.0037,0.0013,6.0631,4.0000
3720,534,-0.0111,-0.0039,6.8755,4.0000
3721,541,0.0019,0.0006,6.0553,4.0000
3722,534,-0.0111,-0.0039,6.8220,4.0000
3723,541,0.0019,0.0006,6.0329,4.0000
3724,534,-0.0111,-0.0039,6.8002,4.0000
3725,542,0.0037,0.0013,6.0117,4.0000
3726,534,-0.0111,-0.0039,6.7659,4.0000
3727,542,0.0037,0.0013,6.0434,4.0000
3728,535,-0.0093,-0.0032,6.6809,4.0000
3729,541,0.0019,0.0006,6.0031,4.0000
3730,534,-0.0111,-0.0039,6.6463,4.0000
3731,540,0.0000,0.0000,6.0371,4.0000
3732,534,-0.0111,-0.0039,6.6447,4.0000
3733,542,0.0037,0.0013,6.0262,4.0000
3734,533,-0.0130,-0.0045,6.6055,4.0000
3735,542,0.0037,0.0013,6.0114,4.0000
3736,534,-0.0111,-0.0039,6.5755,4.0000
3737,540,0.0000,0.0000,6.0213,4.0000
3738,533,-0.0130,-0.0045,6.5282,4.0000
3739,542,0.0037,0.0013,5.9800,2.8000
3740,558,0.0333,0.0117,6.4975,4.0000
