Frame,Sub Frame,"Position - Limo_04",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","°","°","°"
380,0,"48.8921","26.3737","145.141","0.0140627","-0.448269","180.671"
381,0,"48.9539","26.3076","145.201","0.00876321","-0.304654","180.676"
382,0,"48.8459","26.3655","145.033","0.123409","-0.329627","180.737"
383,0,"48.8988","26.3606","145.191","-0.00478126","-0.323176","180.652"
384,0,"48.8862","26.4151","145.187","0.0173311","-0.327778","180.724"
385,0,"48.8944","26.2067","145.136","-0.0329445","-0.179244","180.624"
386,0,"48.9482","26.0344","145.199","-0.0471164","-0.0206727","180.637"
387,0,"48.8771","26.3297","145.164","-0.0495526","-0.118345","180.667"
388,0,"48.868","26.232","145.041","0.0111561","-0.252119","180.607"
389,0,"49.0002","26.2758","145.373","-0.158455","-0.171122","180.684"
390,0,"48.9378","26.3604","145.1","0.0117269","-0.455306","180.66"
391,0,"48.9571","26.1515","145.04","-0.00454679","-0.302582","180.744"
392,0,"48.954","26.1622","145.219","-0.105782","-0.0969568","180.634"
393,0,"48.8373","26.1754","145.051","0.0342883","-0.0507501","180.655"
394,0,"48.9318","26.2205","145.045","-0.0243527","-0.343713","180.744"
395,0,"48.9122","26.3056","145.08","0.020788","-0.320807","180.671"
396,0,"48.9098","26.2561","145.077","-0.000579306","-0.256383","180.646"
397,0,"48.9256","26.1041","145.22","-0.0485274","-0.0746887","180.629"
398,0,"48.9022","26.4304","145.225","-0.0729104","-0.479632","180.685"
399,0,"48.8583","26.3668","145.053","0.0298451","-0.355797","180.696"
400,0,"48.9062","26.2311","144.995","0.0733677","-0.26006","180.626"
401,0,"48.8602","26.5354","145.098","0.0390542","-0.545654","180.689"
402,0,"48.9868","26.1732","145.14","-0.0341602","-0.154663","180.653"
403,0,"48.8925","26.0917","144.901","0.0307656","-0.147519","180.71"
404,0,"48.9662","26.3304","145.138","-0.102563","-0.462017","180.743"
405,0,"48.8726","26.2314","144.962","0.110994","-0.189026","180.664"
406,0,"48.8658","26.3337","145.153","-0.0383503","-0.306346","180.669"
407,0,"48.8744","26.0043","145.07","0.0231225","-0.00758659","180.601"
408,0,"48.9501","26.1306","145.087","-0.0698362","-0.22569","180.72"
409,0,"48.8829","26.2695","145.167","-0.0221415","-0.307737","180.639"
410,0,"48.9096","26.3809","145.143","-0.0262274","-0.431943","180.676"
411,0,"48.9612","26.2034","145.065","-0.0644326","-0.30198","180.739"
412,0,"48.8998","26.2117","145.043","0.0103027","-0.195269","180.614"
413,0,"48.9267","26.275","145.079","-0.00971792","-0.243194","180.649"
414,0,"48.9313","26.1147","145.021","-0.026535","-0.292443","180.707"
415,0,"48.9188","26.2085","145.112","-0.0219761","-0.216709","180.634"
416,0,"48.959","26.3339","145.205","-0.0352229","-0.325658","180.657"
417,0,"48.9472","25.842","145.056","0.00617198","0.27301","180.616"
418,0,"48.9415","26.3545","145.288","-0.0729248","-0.381065","180.67"
419,0,"48.9716","26.3456","145.214","-0.0625717","-0.387129","180.672"
420,0,"48.8989","26.3466","145.06","0.0822263","-0.360696","180.684"
421,0,"48.9545","26.0795","145.162","-0.0458401","-0.0183341","180.629"
422,0,"48.9042","26.2305","145.014","0.047973","-0.262834","180.632"
423,0,"48.9672","26.3867","145.191","-0.0619875","-0.526356","180.778"
424,0,"48.9445","26.1745","145.177","-0.0220322","-0.1883","180.648"
425,0,"48.8914","26.2252","145.073","0.032492","-0.185677","180.641"
426,0,"48.8668","26.0648","145.008","0.0753653","-0.0264546","180.651"
427,0,"48.8341","26.488","145.098","0.0286953","-0.440206","180.697"
428,0,"48.9475","26.1092","145.055","-0.0253578","-0.140283","180.729"
429,0,"48.909","26.209","145.128","-0.00342028","-0.0343327","180.657"
430,0,"48.9314","26.346","145.107","0.00233507","-0.372754","180.665"
431,0,"48.9161","26.1017","144.897","0.101188","-0.234432","180.606"
432,0,"48.8804","26.2378","144.955","0.0972303","-0.200297","180.646"
433,0,"48.8108","26.451","145.059","0.0415134","-0.46316","180.677"
434,0,"48.8723","26.0447","144.921","0.149488","-0.0696333","180.609"
435,0,"48.9663","26.2198","145.12","-0.104537","-0.362377","180.741"
436,0,"48.9601","26.1247","145.253","-0.109669","-0.0290822","180.635"
437,0,"48.9339","26.0787","145.111","-0.0122025","-0.0382369","180.64"
438,0,"48.9009","26.1936","145.069","0.0377928","-0.197335","180.641"
439,0,"48.9815","26.3606","145.248","-0.0675723","-0.320218","180.717"
440,0,"48.9287","26.2057","145.097","0.0254922","-0.299269","180.654"
441,0,"48.9367","26.1778","145.048","0.0109722","-0.270296","180.754"
442,0,"48.9395","26.2601","145.144","0.0225569","-0.331861","180.68"
443,0,"48.8429","26.253","145","0.0988278","-0.164029","180.674"
444,0,"48.9658","26.3108","145.089","-0.0806161","-0.515057","180.73"
445,0,"48.9072","26.3665","145.166","-0.0130325","-0.426528","180.668"
446,0,"48.9006","26.3575","145.212","-0.06178","-0.352874","180.672"
447,0,"48.903","26.1273","145.082","0.0166819","-0.133323","180.648"
448,0,"48.9412","25.9655","145.112","-0.1122","0.0818389","180.711"
449,0,"48.9237","26.0444","145.012","0.0492654","0.00727943","180.63"
450,0,"48.9664","26.1255","145.227","-0.054227","-0.040495","180.646"
451,0,"48.9759","26.3259","145.083","-0.0737004","-0.458519","180.746"
452,0,"48.9137","26.1654","145.02","0.109632","-0.212558","180.649"
453,0,"48.9122","26.254","145.041","-0.011159","-0.252104","180.621"
454,0,"48.8589","26.1763","144.973","0.113774","-0.0700039","180.639"
455,0,"48.9174","26.4054","145.051","-0.0293445","-0.377177","180.648"
456,0,"48.9495","25.9047","145.051","0.0162119","0.129177","180.721"
457,0,"48.9423","25.9244","145.119","-0.0453967","0.166695","180.609"
458,0,"48.9835","26.274","145.135","-0.0252519","-0.420001","180.776"
459,0,"48.8673","26.1186","145.058","0.0487496","-0.10757","180.631"
460,0,"48.8643","26.3379","145.04","0.0632757","-0.535043","180.628"
461,0,"48.92","26.0939","144.927","0.10758","-0.0580515","180.626"
462,0,"48.8821","26.1672","145.094","0.0411953","-0.0511288","180.645"
463,0,"48.887","26.3665","145.09","0.0694022","-0.408329","180.671"
464,0,"48.8734","26.4211","145.088","0.0356998","-0.370822","180.712"
465,0,"48.9384","26.3707","145.157","0.0153498","-0.406724","180.686"
466,0,"48.9658","26.0737","145.245","-0.0828667","0.00575187","180.628"
467,0,"48.9478","26.1444","144.974","-0.0104524","-0.292367","180.713"
468,0,"48.9957","26.3094","145.19","-0.0552373","-0.32297","180.682"
469,0,"48.9455","26.0374","145.148","-0.03614","0.0763752","180.627"
470,0,"48.9295","26.1243","145.191","-0.0301817","-0.120604","180.638"
471,0,"48.9462","26.1216","144.991","-0.0310593","-0.288816","180.707"
472,0,"48.8986","26.2168","145.032","0.09122","-0.238428","180.637"
473,0,"48.8954","26.3377","145.195","-0.0513382","-0.319028","180.659"
474,0,"48.9045","26.367","145.059","-0.0257174","-0.331965","180.644"
475,0,"48.9749","26.2073","145.257","-0.0843047","-0.0978114","180.676"
476,0,"48.8802","26.4572","145.175","-0.0259462","-0.369963","180.708"
477,0,"48.9497","26.1503","145.191","0.00766013","-0.0135299","180.662"
478,0,"48.9311","26.3774","145.223","-0.0183226","-0.308599","180.682"
479,0,"48.8778","26.2307","145.026","0.000308252","-0.188806","180.608"
480,0,"48.9531","26.0621","144.952","0.0452898","-0.127475","180.62"
481,0,"48.9138","26.2344","145.194","-0.0334748","-0.0058716","180.699"
482,0,"48.9391","26.1918","145.1","0.0281378","-0.254044","180.636"
483,0,"48.9036","26.1966","144.936","0.125808","-0.490201","180.629"
484,0,"48.9728","26.2152","145.279","-0.0920349","-0.12381","180.66"
485,0,"48.9011","26.258","145.089","0.0387394","-0.224119","180.642"
486,0,"48.903","26.2633","145.167","-0.067528","-0.236732","180.636"
487,0,"48.9174","26.297","145.094","0.00547517","-0.19828","180.649"
488,0,"48.9332","26.1341","145.172","0.000631547","0.119851","180.721"
489,0,"48.9795","26.218","145.281","-0.209628","-0.211014","180.724"
490,0,"48.8915","26.2473","145.017","-0.00720889","-0.166482","180.592"
491,0,"48.9086","26.3492","145.104","0.0320749","-0.354714","180.658"
492,0,"48.8903","26.2578","145.017","0.0704681","-0.335561","180.629"
493,0,"48.8651","26.4796","145.146","-0.0255966","-0.388595","180.684"
494,0,"48.9181","26.1916","145.122","0.0183179","-0.237533","180.64"
495,0,"48.9218","26.267","145.145","0.0149746","-0.295691","180.65"
496,0,"48.9174","26.1291","145.073","0.0279258","-0.00225214","180.689"
497,0,"48.8986","26.1102","145.106","0.0186429","-0.151425","180.631"
498,0,"48.9227","26.2117","145.06","0.0150456","-0.220476","180.634"
499,0,"48.9411","26.1916","145.211","-0.0499063","-0.317259","180.655"
500,0,"48.885","26.3042","145.069","-0.0127079","-0.242252","180.648"
501,0,"48.8871","26.4226","145.103","0.0162393","-0.361043","180.693"
502,0,"48.8757","26.3306","145.091","0.0291485","-0.370976","180.659"
503,0,"48.9084","26.1303","145.009","-0.00482717","-0.270797","180.714"
504,0,"48.9065","26.3468","145.151","0.0225172","-0.377425","180.646"
505,0,"48.9727","25.9609","144.977","0.0226098","-0.0375917","180.723"
506,0,"48.8704","26.4048","145.045","0.0508712","-0.417455","180.669"
507,0,"48.9349","26.1687","145.112","-0.00976946","-0.19666","180.641"
508,0,"48.9095","26.1037","145.124","0.0230884","-0.0231891","180.646"
509,0,"48.8852","26.1643","145.02","0.0432837","-0.19933","180.615"
510,0,"48.9504","26.1967","145.019","0.0315303","-0.261894","180.737"
511,0,"48.8781","26.3108","145.076","-0.0989822","-0.215837","180.771"
512,0,"48.9157","26.393","145.023","0.0549144","-0.310637","180.692"
513,0,"48.9052","26.2232","145.068","-0.0167668","-0.192988","180.645"
514,0,"48.9296","26.3037","145.173","-0.0580268","-0.263854","180.64"
515,0,"48.898","26.2655","145.071","0.0345821","-0.308244","180.663"
516,0,"48.8382","26.2664","144.983","0.0844878","-0.253689","180.646"
517,0,"48.8622","26.2545","145.094","0.0305774","-0.336783","180.638"
518,0,"48.9175","26.1391","145.096","-0.0121936","-0.0463396","180.622"
519,0,"48.9744","26.156","145.255","-0.117398","-0.0554806","180.647"
520,0,"48.9022","26.2587","145","0.0463624","-0.285126","180.63"
521,0,"48.9853","26.2602","145.175","-0.0406402","-0.469087","180.777"
522,0,"48.9032","26.151","145.061","0.0164151","-0.0284486","180.625"
523,0,"48.9209","26.4088","145.132","-0.00845236","-0.391115","180.669"
524,0,"48.8953","26.2587","145.024","0.0223304","-0.381528","180.634"
525,0,"48.864","26.2583","145.013","0.0615259","-0.292114","180.628"
526,0,"48.8842","26.1349","144.969","0.118954","-0.0945981","180.645"
527,0,"48.8285","26.0362","144.877","0.148501","0.0406212","180.63"
528,0,"48.9397","26.0484","145.131","-0.00866536","0.0376464","180.642"
529,0,"48.8415","26.2593","144.928","0.102653","-0.332697","180.646"
530,0,"48.9231","26.0697","145.11","-0.00590971","0.129213","180.629"
531,0,"48.902","26.3599","145.157","-0.06408","-0.304375","180.64"
532,0,"49.0217","26.2369","145.075","-0.0245009","-0.451131","180.758"
533,0,"48.8583","26.3011","145.059","0.0261836","-0.254834","180.638"
534,0,"48.9328","26.0857","145.088","-0.0157497","-0.0609908","180.634"
535,0,"48.8845","26.2192","145.051","0.0250228","-0.268183","180.634"
536,0,"48.9784","26.1349","145.254","-0.0920937","-0.0133908","180.655"
537,0,"48.9097","26.0387","144.985","0.0540356","-0.114645","180.747"
538,0,"48.8943","26.2665","145.16","-0.011909","-0.202095","180.627"
539,0,"48.8867","26.0173","144.955","0.0699299","0.0273943","180.632"
540,0,"48.9238","25.8929","144.884","0.10891","-0.0460074","180.679"
541,0,"48.8874","26.2934","145.121","0.0125553","-0.254071","180.658"
542,0,"48.9007","26.212","145.093","0.0280647","-0.268198","180.659"
543,0,"48.8921","26.4475","145.05","0.0457484","-0.56715","180.661"
544,0,"48.8811","26.2661","145.022","0.0603577","-0.343828","180.616"
545,0,"48.9614","26.2381","145.114","0.0124726","-0.0994373","180.695"
546,0,"48.9587","26.1953","145.191","-0.0665767","-0.170773","180.63"
547,0,"48.8998","26.1822","144.984","0.0480417","-0.177233","180.64"
548,0,"48.9396","26.2265","145.1","0.00931012","-0.313326","180.651"
549,0,"48.9409","26.135","145.223","-0.13614","0.0682473","180.625"
550,0,"48.9143","26.1323","144.982","0.010619","-0.258545","180.702"
551,0,"48.9426","26.0914","145.096","-0.0170367","0.0192983","180.627"
552,0,"48.8705","26.3705","145.118","0.0554775","-0.323897","180.683"
553,0,"48.8591","26.3634","145.095","0.0312806","-0.398263","180.643"
554,0,"48.8822","26.165","145.032","0.0221121","-0.25821","180.62"
555,0,"48.9105","26.2836","145.078","0.0341569","-0.323646","180.653"
556,0,"48.9653","26.375","145.252","-0.0702659","-0.404958","180.692"
557,0,"48.9726","26.1839","145.251","-0.108232","-0.028811","180.634"
558,0,"48.8823","26.0869","144.937","0.101242","-0.100988","180.608"
559,0,"48.9409","26.2033","145.154","-0.0515151","-0.109232","180.65"
560,0,"48.8851","26.4076","145.043","0.0433095","-0.357041","180.696"
561,0,"48.9162","26.2437","145.054","-0.0128431","-0.247072","180.633"
562,0,"48.8716","26.299","145.05","0.0658988","-0.344291","180.643"
563,0,"48.9319","26.3516","145.132","0.00988111","-0.309984","180.666"
564,0,"48.9116","26.2403","145.052","0.0521663","-0.151112","180.639"
565,0,"48.8785","26.3682","145.068","0.0440937","-0.375759","180.659"
566,0,"48.9199","26.1328","145.174","-0.0965703","-0.0632758","180.618"
567,0,"48.9163","26.4285","145.187","0.0183818","-0.396701","180.685"
568,0,"48.9617","26.2339","145.144","0.00209566","-0.24088","180.662"
569,0,"48.8822","26.197","145.094","0.00276471","-0.169851","180.651"
570,0,"48.9881","25.9387","145.193","-0.153677","0.121105","180.709"
571,0,"48.9469","26.1773","145.112","0.0103918","-0.126347","180.657"
572,0,"48.9257","26.2308","145.065","0.00352866","-0.241717","180.632"
573,0,"48.9035","26.2836","145.091","0.054362","-0.396703","180.648"
574,0,"48.9432","26.323","145.164","-0.00516166","-0.325235","180.668"
575,0,"48.9052","26.1698","144.973","0.128412","-0.236717","180.627"
576,0,"48.869","26.2463","145.016","0.10761","-0.203253","180.632"
577,0,"48.9024","26.2158","145.07","0.00809806","-0.174256","180.627"
578,0,"48.914","26.2378","145.212","-0.0204824","-0.394342","180.643"
579,0,"48.9091","26.0684","145.169","0.00648545","0.0320537","180.634"
580,0,"48.8763","26.3297","145.072","0.0891786","-0.334826","180.684"
581,0,"48.8934","26.2671","145.085","0.0457358","-0.223675","180.671"
582,0,"48.9022","26.3417","144.995","0.0755057","-0.464997","180.657"
583,0,"48.891","26.2533","145.12","-0.0414241","-0.103971","180.668"
584,0,"48.9497","26.23","145.225","-0.0358212","-0.176578","180.651"
585,0,"48.9329","26.2924","145.203","-0.0341234","-0.251581","180.657"
586,0,"48.9183","26.3432","145.043","0.0281691","-0.552075","180.651"
587,0,"48.9221","26.0987","145.025","0.108462","-0.163871","180.633"
588,0,"48.95","26.2088","145.088","-0.102518","-0.226044","180.731"
589,0,"48.9493","26.2638","145.226","-0.0368359","-0.241601","180.665"
590,0,"48.9288","26.2748","145.186","-0.0466012","-0.255844","180.643"
591,0,"48.9279","26.269","145.079","0.0537621","-0.201757","180.692"
592,0,"48.9233","26.3","145.052","0.0328544","-0.287338","180.649"
593,0,"48.9746","26.3094","145.201","-0.0297422","-0.344366","180.656"
594,0,"48.9253","26.2213","145.11","-0.00495306","-0.206046","180.645"
595,0,"48.8501","26.3146","145.039","0.111487","-0.390625","180.643"
596,0,"48.8574","26.2883","144.892","0.13615","-0.163554","180.655"
597,0,"48.8862","26.2551","145.095","-0.0181577","-0.298206","180.64"
598,0,"48.9421","25.9514","145.126","-0.0264649","0.200885","180.607"
599,0,"48.8419","26.4413","145.117","-0.0215186","-0.456519","180.682"
600,0,"48.9431","26.3156","145.143","-0.021132","-0.295758","180.642"
601,0,"48.9117","26.3348","145.103","0.0212076","-0.42107","180.668"
602,0,"48.9378","26.2886","145.167","-0.00594871","-0.262556","180.647"
603,0,"48.9171","26.3811","145.213","-0.0569401","-0.391162","180.675"
604,0,"48.8869","26.0848","145.064","0.0496074","-0.157282","180.606"
605,0,"48.8861","26.1154","145.047","0.101857","-0.0927519","180.656"
606,0,"48.9353","26.1019","145.142","-0.128043","-0.0960341","180.722"
607,0,"48.8463","26.3338","145.089","0.0614245","-0.271913","180.697"
608,0,"48.8965","26.2314","145.02","0.0713537","-0.173609","180.638"
609,0,"48.8281","26.265","145.004","0.0735428","-0.219748","180.624"
610,0,"48.9572","26.372","145.251","-0.0731884","-0.292707","180.675"
611,0,"48.9053","26.2541","145.129","0.0606778","-0.274521","180.673"
612,0,"48.9566","26.2317","145.236","-0.0819154","-0.202478","180.646"
613,0,"48.9689","26.158","145.086","-0.0174209","-0.0917927","180.651"
614,0,"48.9337","26.0975","145.12","0.00134946","-0.203338","180.641"
615,0,"48.8382","26.2364","144.931","0.137452","-0.238635","180.625"
616,0,"48.8865","26.1786","145.029","0.020889","-0.159554","180.638"
617,0,"48.8758","26.3671","145.073","0.0173963","-0.407633","180.657"
618,0,"48.9529","26.0172","144.989","-0.0122962","-0.131626","180.721"
619,0,"48.922","26.2972","145.171","0.00981548","-0.384486","180.671"
620,0,"48.903","26.2441","145.027","0.085648","-0.183577","180.652"
621,0,"48.8794","26.2025","145.034","0.00802365","-0.263646","180.605"
622,0,"48.9136","26.0666","145.006","0.0646785","-0.131581","180.628"
623,0,"48.888","26.1957","144.999","0.0345749","-0.192919","180.624"
624,0,"48.9024","26.4036","145.126","0.00480634","-0.420552","180.669"
625,0,"48.8968","26.1935","144.997","0.0455073","-0.235834","180.608"
626,0,"48.8963","26.0561","145.051","-0.00394289","-0.0680874","180.591"
627,0,"48.9462","26.2485","145.051","0.0347075","-0.232496","180.649"
628,0,"48.9301","26.2218","145.118","-0.000182385","-0.196733","180.669"
629,0,"48.8773","26.0496","144.971","0.105776","-0.00422841","180.642"
630,0,"48.9391","26.2005","145.244","-0.0858508","-0.115363","180.665"
631,0,"48.9178","26.3154","145.136","0.0189893","-0.335195","180.65"
632,0,"48.8954","26.1786","144.991","0.0425504","-0.104811","180.67"
633,0,"48.888","26.2891","145.075","0.0420488","-0.356409","180.671"
634,0,"48.9397","26.326","145.178","-0.0524498","-0.294183","180.666"
