Frame,Sub Frame,"Position - Limo_02",,,"Position - Limo_04",,,"Rotation (Helical) - Limo_02",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","TX","TY","TZ","RX","RY","RZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","°","°","°","°","°","°"
742,0,"-1762.43","-617.32","160.792","-591.43","257.072","154.842","1.47404","-0.0731948","155.257","1.22478","0.197405","140.753"
743,0,"-1765.12","-616.08","160.84","-592.965","258.378","154.935","1.52867","-0.150386","155.149","1.1856","0.274589","140.63"
744,0,"-1767.5","-614.608","160.83","-594.582","259.786","154.966","1.47445","-0.0817355","155.05","1.2039","0.247506","140.5"
745,0,"-1769.91","-613.091","160.873","-596.062","261.128","155.053","1.48918","0.0393124","155.006","1.20223","0.276413","140.438"
746,0,"-1772.44","-611.74","160.944","-597.743","262.529","155.175","1.51087","-0.0640711","154.865","1.16195","0.179301","140.328"
747,0,"-1774.92","-610.202","160.915","-599.402","264.139","155.147","1.52133","0.0892095","154.816","1.14793","-0.189365","140.232"
748,0,"-1777.45","-608.589","161.145","-601.103","265.579","155.546","1.40605","-0.277635","154.743","1.2279","0.00363886","140.18"
749,0,"-1779.89","-607.257","161.037","-602.798","266.894","155.701","1.46457","-0.0122938","154.56","1.06977","-0.177582","140.096"
750,0,"-1782.43","-605.74","161.184","-604.401","268.265","155.949","1.40537","-0.103965","154.563","1.04695","-0.246005","140.051"
751,0,"-1784.86","-604.314","161.267","-605.971","269.694","156.118","1.33918","-0.27956","154.417","1.02357","-0.378773","139.952"
752,0,"-1787.34","-602.907","161.262","-607.558","271.197","156.306","1.41291","-0.102745","154.327","1.00453","-0.472675","139.823"
753,0,"-1789.81","-601.371","161.296","-608.95","272.66","156.477","1.35662","-0.098262","154.297","0.766861","-0.642946","139.798"
754,0,"-1792.22","-600.011","161.378","-610.712","274.044","156.362","1.29975","-0.184625","154.132","0.940977","-0.522658","139.639"
755,0,"-1794.79","-598.56","161.371","-612.367","275.571","156.462","1.34486","-0.124031","154.082","1.01121","-0.644644","139.468"
756,0,"-1797.23","-596.98","161.466","-613.805","276.851","156.785","1.25084","-0.23504","154.028","0.817783","-0.472503","139.436"
757,0,"-1799.78","-595.565","161.435","-615.331","278.264","156.779","1.27045","-0.1554","153.917","0.781812","-0.699973","139.295"
758,0,"-1802.22","-593.976","161.5","-616.85","279.718","156.641","1.25872","-0.161255","153.86","0.788384","-0.88825","139.117"
759,0,"-1804.72","-592.533","161.516","-618.285","280.983","156.755","1.36955","-0.0904593","153.712","0.815503","-0.664501","138.997"
760,0,"-1807.07","-591.007","161.547","-619.843","282.5","156.741","1.36732","-0.0357795","153.637","0.80545","-0.715562","138.848"
761,0,"-1809.62","-589.294","161.667","-621.191","283.753","156.787","1.30227","-0.175336","153.668","0.836235","-0.659207","138.748"
762,0,"-1812.08","-588.005","161.641","-622.699","285.204","156.932","1.34166","0.000930523","153.465","0.888271","-0.43258","138.584"
763,0,"-1814.51","-586.494","161.744","-624.176","286.772","156.921","1.23845","-0.0594272","153.415","0.803411","-0.750406","138.447"
764,0,"-1816.97","-584.944","161.716","-625.553","287.939","156.848","1.36565","0.0243707","153.399","0.865877","-0.594042","138.352"
765,0,"-1819.42","-583.648","161.831","-626.94","289.371","156.802","1.17171","0.0618314","153.303","0.837876","-0.72593","138.166"
766,0,"-1821.79","-582.051","161.884","-627.008","289.87","155.459","1.30509","-0.0628148","153.209","1.17933","0.332913","137.556"
767,0,"-1824.15","-580.518","161.973","-628.496","291.244","155.465","1.19448","-0.179482","153.058","1.21974","0.302666","137.429"
768,0,"-1826.62","-578.998","162.055","-629.924","292.775","155.483","1.25317","-0.10595","152.987","1.23611","0.2194","137.268"
769,0,"-1828.93","-577.446","162.129","-631.238","294.062","155.563","1.19269","-0.097499","152.936","1.21479","0.307087","137.16"
770,0,"-1831.54","-576.027","162.012","-632.786","295.622","155.487","1.17963","0.0184202","152.871","1.26211","0.245841","137.027"
771,0,"-1833.98","-574.357","162.265","-634.192","297.432","155.36","1.11702","-0.319871","152.789","1.29244","0.0864474","136.869"
772,0,"-1836.27","-572.827","162.193","-635.535","298.466","155.572","1.21268","-0.0543394","152.684","1.2764","0.373112","136.752"
773,0,"-1838.71","-571.414","162.253","-636.984","300.104","155.862","1.18398","-0.103053","152.555","1.30919","0.201687","136.588"
774,0,"-1841.31","-569.797","162.315","-638.393","301.395","155.78","1.12768","-0.111979","152.589","1.22047","0.30036","136.46"
775,0,"-1843.63","-568.193","162.297","-639.791","302.787","155.886","1.19097","-0.134701","152.408","1.18497","0.169316","136.286"
776,0,"-1846.06","-566.709","162.374","-641.126","304.124","155.857","1.21602","-0.113031","152.298","1.21389","0.115834","136.119"
777,0,"-1848.45","-565.091","162.392","-642.574","305.524","155.981","1.13735","-0.080718","152.257","1.06573","0.190511","136.057"
778,0,"-1851.07","-563.658","162.449","-644.21","307.13","155.844","1.14005","-0.0353367","152.161","1.26245","0.348465","136.004"
779,0,"-1853.44","-562.102","162.392","-645.63","308.617","155.839","1.14799","-0.122834","152.045","1.24334","0.283673","135.8"
780,0,"-1856.06","-560.465","162.31","-646.942","310.188","156.032","1.29127","0.125138","152.018","1.09658","0.125358","135.69"
781,0,"-1858.6","-558.906","162.446","-648.369","311.679","156","1.16295","-0.0412086","151.954","1.2402","0.312631","135.563"
782,0,"-1860.82","-557.345","162.584","-649.715","312.923","155.955","1.07444","-0.138391","151.802","1.20046","0.282981","135.453"
783,0,"-1863.35","-555.758","162.454","-651.062","314.665","155.799","1.21494","-0.0402245","151.704","1.20055","-0.0108915","135.278"
784,0,"-1865.88","-554.082","162.609","-652.475","316.025","156.018","0.984368","-0.175547","151.718","1.4083","0.249883","135.175"
785,0,"-1868.08","-552.61","162.618","-653.835","317.402","155.989","1.07399","-0.150716","151.534","1.21979","0.264603","135.047"
786,0,"-1870.5","-550.925","162.608","-655.184","318.944","155.996","1.02686","-0.0672439","151.464","1.1901","0.108514","134.918"
787,0,"-1872.94","-549.313","162.789","-656.663","320.579","156.535","0.979796","-0.152595","151.379","1.07984","0.344416","134.803"
788,0,"-1875.46","-547.709","162.692","-658.145","321.997","156.144","1.01236","0.129216","151.337","1.20448","0.232242","134.622"
789,0,"-1877.77","-546.084","162.744","-659.407","323.326","156.177","0.972622","-0.199806","151.169","1.18697","0.282089","134.564"
790,0,"-1880.24","-544.55","162.833","-660.793","324.821","156.246","0.994233","-0.0404148","151.139","1.20567","0.314317","134.39"
791,0,"-1882.63","-543.031","162.839","-662.206","326.381","156.236","0.983839","-0.155473","150.994","1.18458","0.214617","134.26"
792,0,"-1885.13","-541.419","162.883","-663.501","327.806","156.252","0.998812","-0.0950702","150.989","1.20733","0.20358","134.133"
793,0,"-1887.4","-539.753","162.932","-664.869","329.33","156.295","0.964868","-0.13731","150.859","1.2249","0.297945","133.991"
794,0,"-1889.83","-538.226","162.955","-666.178","330.863","156.411","0.948704","-0.260618","150.766","1.11631","0.156314","133.882"
795,0,"-1892.4","-536.599","162.928","-667.564","332.297","156.328","1.04638","0.0213503","150.719","1.16559","0.252678","133.755"
796,0,"-1894.71","-534.977","162.874","-669.01","333.908","156.384","1.06769","-0.0325325","150.596","1.23713","0.202806","133.571"
797,0,"-1897.08","-533.357","163.081","-670.407","335.4","156.385","0.923521","-0.206811","150.513","1.16477","0.155488","133.436"
798,0,"-1899.41","-531.736","163.082","-671.707","336.912","156.435","0.907303","-0.194023","150.422","1.17398","0.173318","133.346"
799,0,"-1901.89","-530.104","163.026","-673.101","338.433","156.446","1.04236","-0.0545605","150.338","1.20321","0.176688","133.193"
800,0,"-1904.16","-528.469","163.194","-674.451","340.088","156.398","0.901594","-0.186947","150.257","1.22166","0.150366","133.062"
801,0,"-1906.48","-526.789","163.08","-675.756","341.479","156.423","0.991056","-0.00283654","150.225","1.2107","0.201386","132.967"
802,0,"-1908.87","-525.197","163.222","-677.048","343.023","156.489","0.923054","-0.153249","150.093","1.18694","0.218525","132.817"
803,0,"-1911.33","-523.481","163.222","-678.302","344.555","156.567","0.864175","-0.0721283","150.083","1.10856","0.220886","132.703"
804,0,"-1913.61","-521.922","163.284","-679.691","346.201","156.547","0.9107","-0.169471","149.892","1.18604","0.182393","132.546"
805,0,"-1916.09","-520.352","163.251","-681.073","347.792","156.575","0.893453","0.068923","149.922","1.19332","0.198717","132.414"
806,0,"-1918.31","-518.666","163.322","-682.377","349.294","156.58","0.959061","-0.0300372","149.709","1.18268","0.161787","132.266"
807,0,"-1920.53","-516.947","163.415","-683.684","350.926","156.619","0.937133","-0.134073","149.658","1.30848","0.0203752","132.132"
808,0,"-1923.12","-515.38","163.385","-685.03","352.389","156.769","0.907214","-0.00374364","149.679","1.13613","0.16096","132.046"
809,0,"-1925.2","-513.544","163.398","-686.285","354.034","156.58","0.92884","-0.150086","149.546","1.20719","0.000353982","131.864"
810,0,"-1927.69","-512.055","163.285","-687.531","355.385","156.732","0.959806","0.0802074","149.438","1.08717","0.186976","131.794"
811,0,"-1929.99","-510.257","163.431","-688.873","357.003","156.764","0.943924","-0.0422719","149.328","1.18102","0.194362","131.624"
812,0,"-1932.15","-508.587","163.497","-690.193","358.712","156.696","0.959995","-0.171313","149.217","1.15703","0.112382","131.513"
813,0,"-1934.79","-507.037","163.331","-691.483","360.15","156.839","1.01981","0.168691","149.2","1.23629","0.243422","131.368"
814,0,"-1936.87","-505.294","163.469","-692.728","361.782","156.788","0.983678","-0.0688023","149.054","1.1802","0.122599","131.219"
815,0,"-1939.26","-503.683","163.559","-693.987","363.486","156.944","0.909568","-0.0313393","148.981","1.02425","0.0633652","131.137"
816,0,"-1941.59","-502.011","163.555","-695.275","364.72","156.857","1.00644","-0.0784408","148.864","0.977708","0.281774","131.069"
817,0,"-1943.86","-500.089","163.628","-696.624","366.478","156.805","0.929454","-0.188863","148.869","1.16729","0.0472039","130.84"
818,0,"-1946.36","-498.704","163.539","-697.821","367.857","156.929","0.889866","0.0634663","148.79","1.19763","0.2094","130.746"
819,0,"-1948.42","-497.055","163.84","-699.112","369.7","157.033","0.976657","-0.278514","148.655","1.32887","0.0360617","130.568"
820,0,"-1950.66","-495.268","163.745","-700.385","371.077","156.994","0.940569","-0.162939","148.553","1.07206","0.234115","130.479"
821,0,"-1952.87","-493.652","163.726","-701.634","372.685","156.953","0.981972","-0.202515","148.434","1.04947","0.221559","130.345"
822,0,"-1955.15","-491.782","163.77","-702.873","374.449","157.125","0.9799","-0.0374562","148.411","1.17722","0.288177","130.18"
823,0,"-1957.47","-490.156","163.844","-704.12","375.964","157.156","0.890107","-0.402153","148.327","1.11414","0.197618","130.081"
824,0,"-1959.69","-488.571","163.933","-705.449","377.6","157.127","0.98643","-0.191601","148.222","1.12026","0.190129","129.943"
825,0,"-1962.18","-486.714","163.779","-706.699","379.165","157.145","1.0113","-0.0994004","148.19","1.08582","0.219264","129.817"
826,0,"-1964.52","-485.03","163.889","-708.019","380.857","157.17","0.880961","-0.254175","148.07","1.22359","0.138282","129.648"
827,0,"-1966.89","-483.542","163.972","-709.221","382.384","157.201","1.01531","-0.112721","147.949","1.18727","0.162258","129.53"
828,0,"-1969.14","-481.688","163.962","-710.51","384.048","157.392","0.915435","-0.207638","147.851","1.19377","0.393791","129.419"
829,0,"-1971.43","-480.022","164.098","-711.745","385.542","157.233","0.863854","-0.182284","147.816","1.05049","0.250959","129.31"
830,0,"-1973.65","-478.296","164.102","-712.836","387.283","157.385","0.982875","-0.264511","147.713","0.854625","0.132869","129.17"
831,0,"-1975.9","-476.542","164.016","-714.13","388.846","157.378","1.08834","-0.21238","147.632","1.13398","0.16696","129.034"
832,0,"-1978.03","-474.804","164.356","-715.327","390.397","157.424","0.957814","-0.428329","147.578","1.1307","0.195548","128.861"
833,0,"-1980.2","-473.036","164.142","-716.493","391.861","157.273","0.971078","-0.177468","147.424","0.985731","0.251854","128.768"
834,0,"-1982.48","-471.299","164.136","-717.759","393.574","157.45","1.00772","-0.121383","147.353","0.992585","0.520612","128.64"
835,0,"-1984.75","-469.555","164.341","-718.761","395.2","157.384","0.983112","-0.351209","147.327","1.18272","0.166967","128.28"
836,0,"-1987","-467.805","164.255","-719.926","397.13","157.515","0.910877","-0.376527","147.199","1.32431","0.0297139","128.06"
837,0,"-1989.55","-466.125","164.174","-721.303","398.498","157.707","1.01293","0.142888","147.193","0.841565","0.263612","128.288"
838,0,"-1991.65","-464.191","164.5","-722.519","400.12","157.496","0.94237","-0.398464","147.151","1.08131","0.200849","127.993"
839,0,"-1993.83","-462.609","164.381","-723.527","401.74","157.576","1.06059","-0.25845","146.972","1.16039","0.150752","127.763"
840,0,"-1996.16","-460.947","164.457","-724.7","403.481","157.653","1.04153","-0.00412849","146.947","1.1782","0.219438","127.638"
841,0,"-1998.26","-459.017","164.487","-725.892","405.128","157.61","1.04784","-0.317685","146.763","1.15519","0.16378","127.509"
842,0,"-2000.36","-457.237","164.435","-727.106","406.838","157.631","1.03994","-0.220962","146.644","1.24815","0.134335","127.317"
843,0,"-2002.66","-455.438","164.604","-728.204","408.403","157.651","1.01291","-0.190024","146.623","1.22123","0.225714","127.252"
844,0,"-2004.86","-453.731","164.625","-729.328","410.101","157.718","0.951485","-0.466833","146.528","1.14598","0.159341","127.11"
845,0,"-2007.03","-451.947","164.531","-730.514","411.783","157.775","1.00051","-0.132449","146.389","1.11232","0.146141","126.99"
846,0,"-2009.37","-450.21","164.592","-731.754","413.462","157.617","1.0447","-0.141256","146.403","1.09448","0.111606","126.869"
847,0,"-2011.52","-448.507","164.846","-733.008","414.944","157.741","1.09518","-0.436126","146.277","1.04118","0.260497","126.798"
848,0,"-2013.65","-446.76","164.759","-733.981","416.673","157.876","1.20584","-0.240887","146.205","1.20041","0.218919","126.577"
849,0,"-2015.96","-444.997","164.779","-735.154","418.34","157.815","1.09482","-0.425316","146.145","1.1836","0.225518","126.469"
850,0,"-2018.12","-443.016","164.956","-736.323","420.075","157.965","1.0948","-0.412667","146.033","1.19129","0.413211","126.382"
851,0,"-2020.26","-441.255","164.886","-737.431","421.818","157.953","1.12385","-0.315894","145.902","1.11211","0.172347","126.237"
852,0,"-2022.51","-439.554","165.004","-738.63","423.462","157.874","1.08728","-0.419384","145.832","1.15772","0.213154","126.08"
853,0,"-2024.65","-437.616","164.929","-739.743","425.195","157.932","1.0542","-0.302873","145.712","1.2196","0.244932","125.943"
854,0,"-2026.96","-436.014","164.856","-740.926","426.885","157.954","1.16438","-0.119248","145.736","1.20514","0.192299","125.775"
855,0,"-2029.01","-434.26","164.948","-742.06","428.576","157.955","1.11968","-0.373957","145.553","1.22451","0.203313","125.702"
856,0,"-2031.25","-432.27","165.155","-743.101","430.21","158.079","1.19684","-0.37318","145.512","1.17009","0.256001","125.57"
857,0,"-2033.42","-430.455","165.3","-744.199","431.923","158.273","1.15391","-0.604667","145.444","1.03707","0.149422","125.436"
858,0,"-2035.47","-428.68","165.2","-745.488","433.723","158.099","1.19399","-0.362255","145.289","1.21164","0.124285","125.293"
859,0,"-2037.7","-426.83","165.183","-746.406","435.175","158.161","1.22296","-0.333187","145.254","1.12761","0.218145","125.19"
860,0,"-2039.82","-425.121","165.189","-747.508","436.912","158.15","1.17359","-0.337092","145.109","1.16253","0.215924","125.032"
861,0,"-2042.06","-423.294","165.325","-748.587","438.709","158.154","1.25907","-0.340747","145.053","1.12389","0.0693524","124.894"
862,0,"-2044.24","-421.48","165.316","-749.714","440.237","158.128","1.26599","-0.334998","144.951","1.20664","0.234757","124.748"
863,0,"-2046.43","-419.531","165.45","-750.926","441.975","158.239","1.08701","-0.617588","144.913","1.37272","0.156392","124.697"
864,0,"-2048.48","-417.666","165.474","-751.903","443.931","158.335","1.34541","-0.368172","144.86","1.17789","0.104868","124.466"
865,0,"-2050.68","-415.924","165.487","-753.017","445.4","158.324","1.28395","-0.462824","144.707","1.14362","0.204702","124.391"
866,0,"-2052.73","-414.154","165.517","-754.169","447.139","158.344","1.26653","-0.435995","144.632","1.13584","0.168602","124.241"
867,0,"-2054.97","-412.16","165.415","-755.369","449.004","158.504","1.30284","-0.277925","144.57","1.18003","0.3166","124.106"
