"Step","sac - train/reward_mean","sac - train/reward_mean__MIN","sac - train/reward_mean__MAX"
"1934","236.11745411993004","236.11745411993004","236.11745411993004"
"1935","235.79451235520654","235.79451235520654","235.79451235520654"
"1936","236.002625610698","236.002625610698","236.002625610698"
"1937","236.49988043114544","236.49988043114544","236.49988043114544"
"1938","236.4086853773892","236.4086853773892","236.4086853773892"
"1939","236.51002829771488","236.51002829771488","236.51002829771488"
"1940","236.40639493134339","236.40639493134339","236.40639493134339"
"1941","236.20189781419","236.20189781419","236.20189781419"
"1942","236.2729180704616","236.2729180704616","236.2729180704616"
"1943","236.19908512113616","236.19908512113616","236.19908512113616"
"1944","236.45293227679096","236.45293227679096","236.45293227679096"
"1945","236.94857917461079","236.94857917461079","236.94857917461079"
"1946","236.94362153798807","236.94362153798807","236.94362153798807"
"1947","236.72719098313712","236.72719098313712","236.72719098313712"
"1948","236.63532230692917","236.63532230692917","236.63532230692917"
"1949","236.6313834716985","236.6313834716985","236.6313834716985"
"1950","236.50483426659602","236.50483426659602","236.50483426659602"
"1951","236.51071015270892","236.51071015270892","236.51071015270892"
"1952","236.2720791923115","236.2720791923115","236.2720791923115"
"1953","236.39334971937816","236.39334971937816","236.39334971937816"
"1954","236.4512165615661","236.4512165615661","236.4512165615661"
"1955","236.38049467239063","236.38049467239063","236.38049467239063"
"1956","236.17056647802704","236.17056647802704","236.17056647802704"
"1957","236.40531286643352","236.40531286643352","236.40531286643352"
"1958","236.33239649029915","236.33239649029915","236.33239649029915"
"1959","236.10166818990837","236.10166818990837","236.10166818990837"
"1960","236.35311342983042","236.35311342983042","236.35311342983042"
"1961","236.09959038272035","236.09959038272035","236.09959038272035"
"1962","236.1357583922008","236.1357583922008","236.1357583922008"
"1963","236.07174160903784","236.07174160903784","236.07174160903784"
"1964","235.98031580441864","235.98031580441864","235.98031580441864"
"1965","236.025902932107","236.025902932107","236.025902932107"
"1966","236.1465421520057","236.1465421520057","236.1465421520057"
"1967","236.26768245384795","236.26768245384795","236.26768245384795"
"1968","236.30988299899502","236.30988299899502","236.30988299899502"
"1969","236.50735239364715","236.50735239364715","236.50735239364715"
"1970","236.38323235024276","236.38323235024276","236.38323235024276"
"1971","236.2031173326871","236.2031173326871","236.2031173326871"
"1972","236.36201397100973","236.36201397100973","236.36201397100973"
"1973","236.02910374174405","236.02910374174405","236.02910374174405"
"1974","235.6341594655397","235.6341594655397","235.6341594655397"
"1975","235.06746603550434","235.06746603550434","235.06746603550434"
"1976","234.51742324434264","234.51742324434264","234.51742324434264"
"1977","234.36713422539688","234.36713422539688","234.36713422539688"
"1978","233.86417049003342","233.86417049003342","233.86417049003342"
"1979","233.56085927918596","233.56085927918596","233.56085927918596"
"1980","233.0998741294518","233.0998741294518","233.0998741294518"
"1981","232.9699303517425","232.9699303517425","232.9699303517425"
"1982","232.8529702281607","232.8529702281607","232.8529702281607"
"1983","232.5546422831742","232.5546422831742","232.5546422831742"
"1984","232.44261488623727","232.44261488623727","232.44261488623727"
"1985","232.21173292176144","232.21173292176144","232.21173292176144"
"1986","232.32816564049847","232.32816564049847","232.32816564049847"
"1987","232.00894704162886","232.00894704162886","232.00894704162886"
"1988","231.78518266870452","231.78518266870452","231.78518266870452"
"1989","231.73659306418426","231.73659306418426","231.73659306418426"
"1990","231.5086855762107","231.5086855762107","231.5086855762107"
"1991","231.31982156751022","231.31982156751022","231.31982156751022"
"1992","231.2787174806469","231.2787174806469","231.2787174806469"
"1993","231.36163395659344","231.36163395659344","231.36163395659344"
"1994","230.9137877804837","230.9137877804837","230.9137877804837"
"1995","230.6827439567777","230.6827439567777","230.6827439567777"
"1996","230.50924841556974","230.50924841556974","230.50924841556974"
"1997","230.09262605421986","230.09262605421986","230.09262605421986"
"1998","229.96173990529772","229.96173990529772","229.96173990529772"
"1999","229.93197406376524","229.93197406376524","229.93197406376524"
"2000","229.71164104856828","229.71164104856828","229.71164104856828"
