x,y,theta,velocity
-38.530935,50.847913,-0.835772,
-38.391348,50.704713,-0.785398,
-38.250847,50.562395,-0.811024,
-38.114602,50.415991,-0.829412,
-37.981314,50.266885,-0.845217,
-37.847485,50.118263,-0.827277,
-37.720377,49.964069,-0.934765,
-37.589157,49.813333,-0.818028,
-37.448193,49.671468,-0.785398,
-37.306772,49.530046,-0.785398,
-37.165351,49.388625,-0.785398,
-37.023929,49.247204,-0.785398,
-36.884269,49.104062,-0.808713,
-36.748273,48.957422,-0.839651,
-36.614652,48.808609,-0.835878,
-36.479844,48.660873,-0.825637,
-36.341075,48.516860,-0.815042,
-36.211620,48.364439,-0.872962,
-36.079280,48.214552,-0.801529,
-35.938911,48.072096,-0.785398,
-35.797490,47.930674,-0.785398,
-35.656069,47.789253,-0.785398,
-35.514647,47.647832,-0.785398,
-35.373226,47.506410,-0.785398,
-35.231804,47.364989,-0.785398,
-35.090383,47.223567,-0.785398,
-34.948962,47.082146,-0.785398,
-34.807540,46.940725,-0.785398,
-34.666119,46.799303,-0.785398,
-34.524698,46.657882,-0.785398,
-34.383276,46.516461,-0.785398,
-34.241855,46.375039,-0.785398,
-34.094989,46.239331,-0.725360,
-33.941639,46.110961,-0.701961,
-33.795881,45.974110,-0.785398,
-33.651080,45.836213,-0.733402,
-33.502195,45.702673,-0.728312,
-33.353947,45.568432,-0.742883,
-33.208272,45.431407,-0.760287,
-33.066782,45.290056,-0.785398,
-32.925360,45.148635,-0.785398,
-32.783939,45.007213,-0.785398,
-32.642517,44.865792,-0.785398,
-32.501096,44.724371,-0.785398,
-32.357661,44.585021,-0.757210,
-32.201990,44.459627,-0.654917,
-32.051668,44.327804,-0.730773,
-31.902335,44.194765,-0.725127,
-31.754051,44.060566,-0.741140,
-31.609257,43.922622,-0.785398,
-31.467757,43.781280,-0.777491,
-31.322773,43.643554,-0.743818,
-31.169377,43.515242,-0.715819,
-31.021780,43.380371,-0.784838,
-30.877175,43.242272,-0.730916,
-30.727925,43.109141,-0.725269,
-30.579483,42.975116,-0.741278,
-30.430892,42.841254,-0.717113,
-30.277473,42.713008,-0.706994,
-30.129783,42.578282,-0.785398,
-29.984423,42.440983,-0.730514,
-29.835038,42.308002,-0.724812,
-29.686773,42.173782,-0.740970,
-29.541688,42.036130,-0.768810,
-29.394168,41.901171,-0.692280,
-29.239952,41.773843,-0.707260,
-29.094468,41.636678,-0.746790,
-28.945917,41.502770,-0.727677,
-28.797128,41.369128,-0.742531,
-28.650657,41.232951,-0.756799,
-28.503095,41.098000,-0.707277,
-28.347814,40.972007,-0.686524,
-28.201894,40.835298,-0.746736,
-28.053068,40.701693,-0.727555,
-27.904474,40.567836,-0.742464,
-27.758461,40.431171,-0.760142,
-27.615398,40.291435,-0.759123,
-27.463032,40.162129,-0.651765,
-27.310199,40.033312,-0.735905,
-27.160984,39.900141,-0.724395,
-27.012168,39.766533,-0.740746,
-26.866237,39.629782,-0.759557,
-26.724683,39.488497,-0.785398,
-26.580812,39.349614,-0.742537,
-26.425377,39.223973,-0.672810,
-26.276019,39.091076,-0.732553,
-26.127037,38.957644,-0.727287,
-25.978640,38.823569,-0.742316,
-25.832894,38.686618,-0.760091,
-25.691384,38.545288,-0.785398,
-25.549963,38.403867,-0.785398,
-25.405831,38.265252,-0.737294,
-25.254233,38.134843,-0.696329,
-25.105839,38.000938,-0.801427,
-24.972531,37.851972,-0.888946,
-24.842724,37.699871,-0.836971,
-24.708334,37.551752,-0.830032,
-24.574922,37.402761,-0.846368,
-24.443381,37.252129,-0.887954,
-24.321077,37.093943,-0.941997,
-24.201536,36.933628,-0.911689,
-24.082893,36.772645,-0.955332,
-23.970876,36.606980,-0.985240,
-23.860744,36.440038,-0.995693,
-23.757487,36.268798,-1.041158,
-23.659225,36.094637,-1.076739,
-23.561195,35.920315,-1.046338,
-23.462231,35.746524,-1.062901,
-23.368120,35.570090,-1.100344,
-23.281293,35.389959,-1.138266,
-23.207830,35.204070,-1.146223,
-23.125503,35.021812,-1.131183,
-23.045123,34.838715,-1.170982,
-22.971264,34.652905,-1.224903,
-22.906155,34.463809,-1.249737,
-22.843557,34.273859,-1.256258,
-22.780104,34.084194,-1.243028,
-22.716096,33.894714,-1.247006,
-22.661239,33.702412,-1.313820,
-22.612577,33.508429,-1.329966,
-22.566106,33.313920,-1.360301,
-22.527695,33.117675,-1.395702,
-22.489887,32.921315,-1.368333,
-22.455001,32.724432,-1.414024,
-22.429738,32.526051,-1.442427,
-22.394545,32.329219,-1.377458,
-22.363154,32.131736,-1.423574,
-22.343729,31.932752,-1.513235,
-22.335264,31.732967,-1.516613,
-22.320960,31.533480,-1.494835,
-22.307226,31.333961,-1.514273,
-22.298437,31.134168,-1.537451,
-22.297359,30.934186,-1.570796,
-22.297359,30.734186,-1.570796,
-22.301784,30.534261,-1.604772,
-22.312634,30.334560,-1.643971,
-22.327256,30.135095,-1.643971,
-22.339889,29.935500,-1.621486,
-22.344557,29.735620,-1.623312,
-22.363015,29.536539,-1.709662,
-22.392314,29.338727,-1.754315,
-22.427066,29.141797,-1.683614,
-22.451961,28.943410,-1.726125,
-22.489815,28.747057,-1.770218,
-22.532126,28.551588,-1.795329,
-22.578445,28.357034,-1.814404,
-22.629680,28.163720,-1.818591,
-22.678373,27.969739,-1.815377,
-22.734321,27.777739,-1.856041,
