x,y,theta,velocity
29.883558,108.444448,-2.500207,
29.819326,108.396760,-2.507724,
29.753809,108.350862,-2.533083,
29.688202,108.305083,-2.525605,
29.623221,108.258558,-2.542873,
29.558625,108.211378,-2.499476,
29.494331,108.163807,-2.469057,
29.429034,108.117655,-2.509269,
29.365357,108.069234,-2.511211,
29.300448,108.022474,-2.525202,
29.235897,107.975225,-2.495618,
29.170578,107.929106,-2.466732,
29.106444,107.881323,-2.497279,
29.042542,107.833223,-2.516733,
28.978916,107.784741,-2.534470,
28.915008,107.736650,-2.474403,
28.850988,107.688702,-2.477795,
28.786702,107.641111,-2.497279,
28.722702,107.593137,-2.512515,
28.659181,107.544517,-2.533310,
28.595139,107.496600,-2.479919,
28.531121,107.448652,-2.476854,
28.466901,107.400972,-2.494696,
28.402839,107.353080,-2.508954,
28.339314,107.304461,-2.503269,
28.275183,107.256661,-2.479570,
28.212221,107.207585,-2.572289,
28.148979,107.158603,-2.478014,
28.085372,107.110090,-2.501384,
28.021859,107.061456,-2.476854,
27.959094,107.012062,-2.525960,
27.895458,106.963622,-2.485970,
27.831560,106.915496,-2.510025,
27.769197,106.865584,-2.557099,
27.706970,106.815420,-2.487310,
27.644905,106.764994,-2.438883,
27.581784,106.715873,-2.481642,
27.518826,106.666516,-2.476571,
27.455458,106.617690,-2.495918,
27.392672,106.568286,-2.553785,
27.329952,106.518868,-2.425077,
27.268568,106.467628,-2.473462,
27.205835,106.417985,-2.460904,
27.144494,106.366661,-2.475186,
27.081805,106.317056,-2.432188,
27.020285,106.266053,-2.559116,
26.958757,106.215035,-2.469770,
26.895860,106.165602,-2.466664,
26.834505,106.114274,-2.457584,
26.772990,106.063384,-2.391975,
26.710342,106.013669,-2.449431,
26.649984,105.961176,-2.431141,
26.588071,105.910543,-2.490214,
26.527224,105.858772,-2.465502,
26.464451,105.809183,-2.464779,
26.402690,105.758342,-2.427070,
26.341279,105.707264,-2.503887,
26.280238,105.655819,-2.563014,
26.219552,105.603798,-2.412285,
26.159884,105.550512,-2.426400,
26.097752,105.500306,-2.407327,
26.037806,105.447334,-2.430730,
